2025-04-03 18:52:02,827 - INFO - Script started
2025-04-03 18:52:02,829 - INFO - Starting the main function
2025-04-03 18:52:03,607 - INFO - Launching the browser
2025-04-03 18:52:04,872 - INFO - Browser launched and new page created
2025-04-03 18:52:04,884 - INFO - Output directory created at D:\code\cj_carter_all\demographics_data
2025-04-03 18:52:04,884 - INFO - CSV file path set to D:\code\cj_carter_all\demographics_data\data.csv
2025-04-03 18:52:04,911 - INFO - Loaded 1904 counties from file
2025-04-03 18:52:04,974 - INFO - Loaded 572 already processed counties
2025-04-03 18:52:05,276 - INFO - Skipping already processed county: Cochran County, Texas
2025-04-03 18:52:05,277 - INFO - Skipping already processed county: Cocke County, Tennessee
2025-04-03 18:52:05,278 - INFO - Skipping already processed county: Coffee County, Georgia
2025-04-03 18:52:05,279 - INFO - Skipping already processed county: Coffee County, Tennessee
2025-04-03 18:52:05,280 - INFO - Skipping already processed county: Coffey County, Kansas
2025-04-03 18:52:05,280 - INFO - Skipping already processed county: Coke County, Texas
2025-04-03 18:52:05,281 - INFO - Skipping already processed county: Coleman County, Texas
2025-04-03 18:52:05,282 - INFO - Skipping already processed county: Colfax County, New Mexico
2025-04-03 18:52:05,283 - INFO - Skipping already processed county: Collin County, Texas
2025-04-03 18:52:05,283 - INFO - Skipping already processed county: Collingsworth County, Texas
2025-04-03 18:52:05,284 - INFO - Skipping already processed county: Colorado County, Texas
2025-04-03 18:52:05,285 - INFO - Skipping already processed county: Colquitt County, Georgia
2025-04-03 18:52:05,286 - INFO - Skipping already processed county: Columbia County, Arkansas
2025-04-03 18:52:05,286 - INFO - Skipping already processed county: Columbia County, Georgia
2025-04-03 18:52:05,287 - INFO - Skipping already processed county: Columbia County, New York
2025-04-03 18:52:05,288 - INFO - Skipping already processed county: Columbia County, Oregon
2025-04-03 18:52:05,288 - INFO - Skipping already processed county: Columbia County, Pennsylvania
2025-04-03 18:52:05,289 - INFO - Skipping already processed county: Columbia County, Washington
2025-04-03 18:52:05,290 - INFO - Skipping already processed county: Columbia County, Wisconsin
2025-04-03 18:52:05,291 - INFO - Skipping already processed county: Columbiana County, Ohio
2025-04-03 18:52:05,292 - INFO - Skipping already processed county: Columbus County, North Carolina
2025-04-03 18:52:05,293 - INFO - Skipping already processed county: Colusa County, California
2025-04-03 18:52:05,294 - INFO - Skipping already processed county: Comal County, Texas
2025-04-03 18:52:05,295 - INFO - Skipping already processed county: Comanche County, Kansas
2025-04-03 18:52:05,295 - INFO - Skipping already processed county: Comanche County, Texas
2025-04-03 18:52:05,296 - INFO - Skipping already processed county: Concho County, Texas
2025-04-03 18:52:05,297 - INFO - Skipping already processed county: Contra Costa County, California
2025-04-03 18:52:05,297 - INFO - Skipping already processed county: Conway County, Arkansas
2025-04-03 18:52:05,298 - INFO - Skipping already processed county: Cook County, Georgia
2025-04-03 18:52:05,299 - INFO - Skipping already processed county: Cook County, Minnesota
2025-04-03 18:52:05,299 - INFO - Skipping already processed county: Cooke County, Texas
2025-04-03 18:52:05,300 - INFO - Skipping already processed county: Coos County, Oregon
2025-04-03 18:52:05,301 - INFO - Skipping already processed county: Coös County, New Hampshire
2025-04-03 18:52:05,302 - INFO - Skipping already processed county: Copper River Census Area, Alaska
2025-04-03 18:52:05,303 - INFO - Skipping already processed county: Cortland County, New York
2025-04-03 18:52:05,303 - INFO - Skipping already processed county: Coryell County, Texas
2025-04-03 18:52:05,304 - INFO - Skipping already processed county: Coshocton County, Ohio
2025-04-03 18:52:05,305 - INFO - Skipping already processed county: Cottle County, Texas
2025-04-03 18:52:05,305 - INFO - Skipping already processed county: Cottonwood County, Minnesota
2025-04-03 18:52:05,306 - INFO - Skipping already processed county: Coweta County, Georgia
2025-04-03 18:52:05,307 - INFO - Skipping already processed county: Cowley County, Kansas
2025-04-03 18:52:05,308 - INFO - Skipping already processed county: Cowlitz County, Washington
2025-04-03 18:52:05,310 - INFO - Skipping already processed county: Craig County, Virginia
2025-04-03 18:52:05,310 - INFO - Skipping already processed county: Craighead County, Arkansas
2025-04-03 18:52:05,311 - INFO - Skipping already processed county: Crane County, Texas
2025-04-03 18:52:05,312 - INFO - Skipping already processed county: Craven County, North Carolina
2025-04-03 18:52:05,312 - INFO - Skipping already processed county: Crawford County, Arkansas
2025-04-03 18:52:05,313 - INFO - Skipping already processed county: Crawford County, Georgia
2025-04-03 18:52:05,314 - INFO - Skipping already processed county: Crawford County, Indiana
2025-04-03 18:52:05,315 - INFO - Skipping already processed county: Crawford County, Kansas
2025-04-03 18:52:05,315 - INFO - Skipping already processed county: Crawford County, Michigan
2025-04-03 18:52:05,316 - INFO - Skipping already processed county: Crawford County, Ohio
2025-04-03 18:52:05,316 - INFO - Skipping already processed county: Crawford County, Pennsylvania
2025-04-03 18:52:05,317 - INFO - Skipping already processed county: Crawford County, Wisconsin
2025-04-03 18:52:05,318 - INFO - Skipping already processed county: Crisp County, Georgia
2025-04-03 18:52:05,319 - INFO - Skipping already processed county: Crittenden County, Arkansas
2025-04-03 18:52:05,319 - INFO - Skipping already processed county: Crockett County, Tennessee
2025-04-03 18:52:05,320 - INFO - Skipping already processed county: Crockett County, Texas
2025-04-03 18:52:05,321 - INFO - Skipping already processed county: Crook County, Oregon
2025-04-03 18:52:05,321 - INFO - Skipping already processed county: Crosby County, Texas
2025-04-03 18:52:05,322 - INFO - Skipping already processed county: Cross County, Arkansas
2025-04-03 18:52:05,323 - INFO - Skipping already processed county: Crow Wing County, Minnesota
2025-04-03 18:52:05,324 - INFO - Skipping already processed county: Culberson County, Texas
2025-04-03 18:52:05,325 - INFO - Skipping already processed county: Culpeper County, Virginia
2025-04-03 18:52:05,327 - INFO - Skipping already processed county: Cumberland County, Maine
2025-04-03 18:52:05,328 - INFO - Skipping already processed county: Cumberland County, North Carolina
2025-04-03 18:52:05,328 - INFO - Skipping already processed county: Cumberland County, Pennsylvania
2025-04-03 18:52:05,329 - INFO - Skipping already processed county: Cumberland County, Tennessee
2025-04-03 18:52:05,330 - INFO - Skipping already processed county: Cumberland County, Virginia
2025-04-03 18:52:05,331 - INFO - Skipping already processed county: Currituck County, North Carolina
2025-04-03 18:52:05,331 - INFO - Skipping already processed county: Curry County, New Mexico
2025-04-03 18:52:05,332 - INFO - Skipping already processed county: Curry County, Oregon
2025-04-03 18:52:05,333 - INFO - Skipping already processed county: Custer County, Idaho
2025-04-03 18:52:05,333 - INFO - Skipping already processed county: Cuyahoga County, Ohio
2025-04-03 18:52:05,334 - INFO - Skipping already processed county: Dade County, Georgia
2025-04-03 18:52:05,335 - INFO - Skipping already processed county: Daggett County, Utah
2025-04-03 18:52:05,335 - INFO - Skipping already processed county: Dakota County, Minnesota
2025-04-03 18:52:05,336 - INFO - Skipping already processed county: Dallam County, Texas
2025-04-03 18:52:05,337 - INFO - Skipping already processed county: Dallas County, Arkansas
2025-04-03 18:52:05,338 - INFO - Skipping already processed county: Dallas County, Texas
2025-04-03 18:52:05,338 - INFO - Skipping already processed county: Dane County, Wisconsin
2025-04-03 18:52:05,339 - INFO - Skipping already processed county: Dare County, North Carolina
2025-04-03 18:52:05,341 - INFO - Skipping already processed county: Darke County, Ohio
2025-04-03 18:52:05,342 - INFO - Skipping already processed county: Dauphin County, Pennsylvania
2025-04-03 18:52:05,344 - INFO - Skipping already processed county: Davidson County, North Carolina
2025-04-03 18:52:05,344 - INFO - Skipping already processed county: Davidson County, Tennessee
2025-04-03 18:52:05,345 - INFO - Skipping already processed county: Davie County, North Carolina
2025-04-03 18:52:05,346 - INFO - Skipping already processed county: Daviess County, Indiana
2025-04-03 18:52:05,347 - INFO - Skipping already processed county: Davis County, Utah
2025-04-03 18:52:05,347 - INFO - Skipping already processed county: Dawson County, Georgia
2025-04-03 18:52:05,348 - INFO - Skipping already processed county: Dawson County, Texas
2025-04-03 18:52:05,349 - INFO - Skipping already processed county: De Baca County, New Mexico
2025-04-03 18:52:05,349 - INFO - Skipping already processed county: DeKalb County, Georgia
2025-04-03 18:52:05,350 - INFO - Skipping already processed county: DeKalb County, Indiana
2025-04-03 18:52:05,351 - INFO - Skipping already processed county: DeKalb County, Tennessee
2025-04-03 18:52:05,352 - INFO - Skipping already processed county: DeWitt County, Texas
2025-04-03 18:52:05,353 - INFO - Skipping already processed county: Deaf Smith County, Texas
2025-04-03 18:52:05,353 - INFO - Skipping already processed county: Dearborn County, Indiana
2025-04-03 18:52:05,354 - INFO - Skipping already processed county: Decatur County, Georgia
2025-04-03 18:52:05,355 - INFO - Skipping already processed county: Decatur County, Indiana
2025-04-03 18:52:05,356 - INFO - Skipping already processed county: Decatur County, Kansas
2025-04-03 18:52:05,356 - INFO - Skipping already processed county: Decatur County, Tennessee
2025-04-03 18:52:05,357 - INFO - Skipping already processed county: Defiance County, Ohio
2025-04-03 18:52:05,358 - INFO - Skipping already processed county: Del Norte County, California
2025-04-03 18:52:05,360 - INFO - Skipping already processed county: Delaware County, Indiana
2025-04-03 18:52:05,360 - INFO - Skipping already processed county: Delaware County, Iowa
2025-04-03 18:52:05,361 - INFO - Skipping already processed county: Delaware County, New York
2025-04-03 18:52:05,362 - INFO - Skipping already processed county: Delaware County, Ohio
2025-04-03 18:52:05,363 - INFO - Skipping already processed county: Delaware County, Oklahoma
2025-04-03 18:52:05,364 - INFO - Skipping already processed county: Delaware County, Pennsylvania
2025-04-03 18:52:05,365 - INFO - Skipping already processed county: Delta County, Michigan
2025-04-03 18:52:05,365 - INFO - Skipping already processed county: Delta County, Texas
2025-04-03 18:52:05,366 - INFO - Skipping already processed county: Denali Borough, Alaska
2025-04-03 18:52:05,366 - INFO - Skipping already processed county: Denton County, Texas
2025-04-03 18:52:05,367 - INFO - Skipping already processed county: Deschutes County, Oregon
2025-04-03 18:52:05,368 - INFO - Skipping already processed county: Desha County, Arkansas
2025-04-03 18:52:05,368 - INFO - Skipping already processed county: Dickens County, Texas
2025-04-03 18:52:05,369 - INFO - Skipping already processed county: Dickenson County, Virginia
2025-04-03 18:52:05,369 - INFO - Skipping already processed county: Dickey County, North Dakota
2025-04-03 18:52:05,370 - INFO - Skipping already processed county: Dickinson County, Kansas
2025-04-03 18:52:05,370 - INFO - Skipping already processed county: Dickinson County, Michigan
2025-04-03 18:52:05,371 - INFO - Skipping already processed county: Dickson County, Tennessee
2025-04-03 18:52:05,372 - INFO - Skipping already processed county: Dillingham Census Area, Alaska
2025-04-03 18:52:05,373 - INFO - Skipping already processed county: Dimmit County, Texas
2025-04-03 18:52:05,373 - INFO - Skipping already processed county: Dinwiddie County, Virginia
2025-04-03 18:52:05,374 - INFO - Skipping already processed county: Divide County, North Dakota
2025-04-03 18:52:05,376 - INFO - Skipping already processed county: Doddridge County, West Virginia
2025-04-03 18:52:05,376 - INFO - Skipping already processed county: Dodge County, Georgia
2025-04-03 18:52:05,377 - INFO - Skipping already processed county: Dodge County, Minnesota
2025-04-03 18:52:05,377 - INFO - Skipping already processed county: Dodge County, Wisconsin
2025-04-03 18:52:05,378 - INFO - Skipping already processed county: Doña Ana County, New Mexico
2025-04-03 18:52:05,379 - INFO - Skipping already processed county: Doniphan County, Kansas
2025-04-03 18:52:05,380 - INFO - Skipping already processed county: Donley County, Texas
2025-04-03 18:52:05,381 - INFO - Skipping already processed county: Dooly County, Georgia
2025-04-03 18:52:05,381 - INFO - Skipping already processed county: Door County, Wisconsin
2025-04-03 18:52:05,383 - INFO - Skipping already processed county: Dougherty County, Georgia
2025-04-03 18:52:05,384 - INFO - Skipping already processed county: Douglas County, Georgia
2025-04-03 18:52:05,385 - INFO - Skipping already processed county: Douglas County, Kansas
2025-04-03 18:52:05,387 - INFO - Skipping already processed county: Douglas County, Minnesota
2025-04-03 18:52:05,388 - INFO - Skipping already processed county: Douglas County, Nevada
2025-04-03 18:52:05,389 - INFO - Skipping already processed county: Douglas County, Oregon
2025-04-03 18:52:05,392 - INFO - Skipping already processed county: Douglas County, Washington
2025-04-03 18:52:05,394 - INFO - Skipping already processed county: Douglas County, Wisconsin
2025-04-03 18:52:05,395 - INFO - Skipping already processed county: Drew County, Arkansas
2025-04-03 18:52:05,397 - INFO - Skipping already processed county: Dubois County, Indiana
2025-04-03 18:52:05,398 - INFO - Skipping already processed county: Duchesne County, Utah
2025-04-03 18:52:05,399 - INFO - Skipping already processed county: Dukes County, Massachusetts
2025-04-03 18:52:05,399 - INFO - Skipping already processed county: Dunn County, North Dakota
2025-04-03 18:52:05,400 - INFO - Skipping already processed county: Dunn County, Wisconsin
2025-04-03 18:52:05,401 - INFO - Skipping already processed county: Duplin County, North Carolina
2025-04-03 18:52:05,402 - INFO - Skipping already processed county: Durham County, North Carolina
2025-04-03 18:52:05,402 - INFO - Skipping already processed county: Dutchess County, New York
2025-04-03 18:52:05,403 - INFO - Skipping already processed county: Duval County, Texas
2025-04-03 18:52:05,404 - INFO - Skipping already processed county: Dyer County, Tennessee
2025-04-03 18:52:05,404 - INFO - Skipping already processed county: Early County, Georgia
2025-04-03 18:52:05,405 - INFO - Skipping already processed county: Eastland County, Texas
2025-04-03 18:52:05,406 - INFO - Skipping already processed county: Eaton County, Michigan
2025-04-03 18:52:05,407 - INFO - Skipping already processed county: Eau Claire County, Wisconsin
2025-04-03 18:52:05,409 - INFO - Skipping already processed county: Echols County, Georgia
2025-04-03 18:52:05,412 - INFO - Skipping already processed county: Ector County, Texas
2025-04-03 18:52:05,414 - INFO - Skipping already processed county: Eddy County, New Mexico
2025-04-03 18:52:05,416 - INFO - Skipping already processed county: Eddy County, North Dakota
2025-04-03 18:52:05,417 - INFO - Skipping already processed county: Edgecombe County, North Carolina
2025-04-03 18:52:05,417 - INFO - Skipping already processed county: Edwards County, Kansas
2025-04-03 18:52:05,418 - INFO - Skipping already processed county: Edwards County, Texas
2025-04-03 18:52:05,421 - INFO - Skipping already processed county: Effingham County, Georgia
2025-04-03 18:52:05,423 - INFO - Skipping already processed county: El Dorado County, California
2025-04-03 18:52:05,427 - INFO - Skipping already processed county: El Paso County, Texas
2025-04-03 18:52:05,429 - INFO - Skipping already processed county: Elbert County, Georgia
2025-04-03 18:52:05,429 - INFO - Skipping already processed county: Elk County, Kansas
2025-04-03 18:52:05,430 - INFO - Skipping already processed county: Elk County, Pennsylvania
2025-04-03 18:52:05,431 - INFO - Skipping already processed county: Elkhart County, Indiana
2025-04-03 18:52:05,431 - INFO - Skipping already processed county: Elko County, Nevada
2025-04-03 18:52:05,432 - INFO - Skipping already processed county: Ellis County, Kansas
2025-04-03 18:52:05,432 - INFO - Skipping already processed county: Ellis County, Texas
2025-04-03 18:52:05,432 - INFO - Skipping already processed county: Ellsworth County, Kansas
2025-04-03 18:52:05,433 - INFO - Skipping already processed county: Elmore County, Idaho
2025-04-03 18:52:05,434 - INFO - Skipping already processed county: Emanuel County, Georgia
2025-04-03 18:52:05,434 - INFO - Skipping already processed county: Emery County, Utah
2025-04-03 18:52:05,435 - INFO - Skipping already processed county: Emmet County, Michigan
2025-04-03 18:52:05,436 - INFO - Skipping already processed county: Emmons County, North Dakota
2025-04-03 18:52:05,437 - INFO - Skipping already processed county: Erath County, Texas
2025-04-03 18:52:05,437 - INFO - Skipping already processed county: Erie County, New York
2025-04-03 18:52:05,438 - INFO - Skipping already processed county: Erie County, Ohio
2025-04-03 18:52:05,439 - INFO - Skipping already processed county: Erie County, Pennsylvania
2025-04-03 18:52:05,439 - INFO - Skipping already processed county: Esmeralda County, Nevada
2025-04-03 18:52:05,442 - INFO - Skipping already processed county: Essex County, Massachusetts
2025-04-03 18:52:05,443 - INFO - Skipping already processed county: Essex County, New York
2025-04-03 18:52:05,444 - INFO - Skipping already processed county: Essex County, Virginia
2025-04-03 18:52:05,445 - INFO - Skipping already processed county: Eureka County, Nevada
2025-04-03 18:52:05,445 - INFO - Skipping already processed county: Evans County, Georgia
2025-04-03 18:52:05,446 - INFO - Skipping already processed county: Fairbanks North Star Borough, Alaska
2025-04-03 18:52:05,446 - INFO - Skipping already processed county: Fairfax County, Virginia
2025-04-03 18:52:05,447 - INFO - Skipping already processed county: Fairfield County, Connecticut
2025-04-03 18:52:05,447 - INFO - Skipping already processed county: Fairfield County, Ohio
2025-04-03 18:52:05,448 - INFO - Skipping already processed county: Falls County, Texas
2025-04-03 18:52:05,449 - INFO - Skipping already processed county: Fannin County, Georgia
2025-04-03 18:52:05,449 - INFO - Skipping already processed county: Fannin County, Texas
2025-04-03 18:52:05,450 - INFO - Skipping already processed county: Faribault County, Minnesota
2025-04-03 18:52:05,450 - INFO - Skipping already processed county: Faulkner County, Arkansas
2025-04-03 18:52:05,451 - INFO - Skipping already processed county: Fauquier County, Virginia
2025-04-03 18:52:05,451 - INFO - Skipping already processed county: Fayette County, Georgia
2025-04-03 18:52:05,451 - INFO - Skipping already processed county: Fayette County, Indiana
2025-04-03 18:52:05,452 - INFO - Skipping already processed county: Fayette County, Ohio
2025-04-03 18:52:05,453 - INFO - Skipping already processed county: Fayette County, Pennsylvania
2025-04-03 18:52:05,453 - INFO - Skipping already processed county: Fayette County, Tennessee
2025-04-03 18:52:05,453 - INFO - Skipping already processed county: Fayette County, Texas
2025-04-03 18:52:05,454 - INFO - Skipping already processed county: Fayette County, West Virginia
2025-04-03 18:52:05,454 - INFO - Skipping already processed county: Fentress County, Tennessee
2025-04-03 18:52:05,455 - INFO - Skipping already processed county: Ferry County, Washington
2025-04-03 18:52:05,455 - INFO - Skipping already processed county: Fillmore County, Minnesota
2025-04-03 18:52:05,456 - INFO - Skipping already processed county: Finney County, Kansas
2025-04-03 18:52:05,457 - INFO - Skipping already processed county: Fisher County, Texas
2025-04-03 18:52:05,458 - INFO - Skipping already processed county: Florence County, Wisconsin
2025-04-03 18:52:05,459 - INFO - Skipping already processed county: Floyd County, Georgia
2025-04-03 18:52:05,460 - INFO - Skipping already processed county: Floyd County, Indiana
2025-04-03 18:52:05,460 - INFO - Skipping already processed county: Floyd County, Texas
2025-04-03 18:52:05,461 - INFO - Skipping already processed county: Floyd County, Virginia
2025-04-03 18:52:05,462 - INFO - Skipping already processed county: Fluvanna County, Virginia
2025-04-03 18:52:05,462 - INFO - Skipping already processed county: Foard County, Texas
2025-04-03 18:52:05,463 - INFO - Skipping already processed county: Fond du Lac County, Wisconsin
2025-04-03 18:52:05,464 - INFO - Skipping already processed county: Ford County, Kansas
2025-04-03 18:52:05,464 - INFO - Skipping already processed county: Forest County, Pennsylvania
2025-04-03 18:52:05,465 - INFO - Skipping already processed county: Forest County, Wisconsin
2025-04-03 18:52:05,466 - INFO - Skipping already processed county: Forsyth County, Georgia
2025-04-03 18:52:05,466 - INFO - Skipping already processed county: Forsyth County, North Carolina
2025-04-03 18:52:05,467 - INFO - Skipping already processed county: Fort Bend County, Texas
2025-04-03 18:52:05,468 - INFO - Skipping already processed county: Foster County, North Dakota
2025-04-03 18:52:05,468 - INFO - Skipping already processed county: Fountain County, Indiana
2025-04-03 18:52:05,468 - INFO - Skipping already processed county: Franklin County, Arkansas
2025-04-03 18:52:05,469 - INFO - Skipping already processed county: Franklin County, Georgia
2025-04-03 18:52:05,469 - INFO - Skipping already processed county: Franklin County, Idaho
2025-04-03 18:52:05,470 - INFO - Skipping already processed county: Franklin County, Indiana
2025-04-03 18:52:05,471 - INFO - Skipping already processed county: Franklin County, Kansas
2025-04-03 18:52:05,472 - INFO - Skipping already processed county: Franklin County, Maine
2025-04-03 18:52:05,472 - INFO - Skipping already processed county: Franklin County, Massachusetts
2025-04-03 18:52:05,473 - INFO - Skipping already processed county: Franklin County, New York
2025-04-03 18:52:05,474 - INFO - Skipping already processed county: Franklin County, North Carolina
2025-04-03 18:52:05,475 - INFO - Processing county: Franklin County, state: Ohio
2025-04-03 18:52:12,219 - INFO - Navigating to: https://data.census.gov/all?q=Franklin+County%2C+Ohio (Attempt 1/3)
2025-04-03 18:52:20,643 - INFO - Scraping demographics for Franklin County, Ohio...
2025-04-03 18:52:24,577 - INFO - Population: Total Population:1,323,807
2025-04-03 18:52:24,765 - INFO - Income: Median Household Income:$71,680
2025-04-03 18:52:24,798 - INFO - Employment Rate: Employment Rate:67.2%
2025-04-03 18:52:30,687 - INFO - Navigating to: https://www.bing.com/search?q=Franklin+County%2C+Ohio+population+growth+rate (Attempt 1/3)
2025-04-03 18:52:33,212 - INFO - Searching Bing for population growth rate: Franklin County, Ohio population growth rate
2025-04-03 18:52:33,300 - INFO - Page content loaded for Franklin County, Ohio
2025-04-03 18:52:33,310 - INFO - Population growth rate result: 0.33%
2025-04-03 18:52:33,338 - INFO - --------------------------------------------------------------------------------
2025-04-03 18:52:33,339 - INFO - Processing county: Franklin County, state: Pennsylvania
2025-04-03 18:52:37,915 - INFO - Navigating to: https://data.census.gov/all?q=Franklin+County%2C+Pennsylvania (Attempt 1/3)
2025-04-03 18:52:40,267 - INFO - Scraping demographics for Franklin County, Pennsylvania...
2025-04-03 18:54:40,292 - ERROR - Error scraping demographics for Franklin County, Pennsylvania: Page.wait_for_selector: Timeout 120000ms exceeded.
Call log:
  - waiting for locator(".highlight-description") to be visible

2025-04-03 18:54:40,301 - INFO - --------------------------------------------------------------------------------
2025-04-03 18:54:40,303 - INFO - Processing county: Franklin County, state: Tennessee
2025-04-03 18:54:44,006 - INFO - Navigating to: https://data.census.gov/all?q=Franklin+County%2C+Tennessee (Attempt 1/3)
2025-04-03 18:54:45,974 - INFO - Scraping demographics for Franklin County, Tennessee...
2025-04-03 18:54:59,445 - INFO - Population: Total Population:42,774
2025-04-03 18:54:59,475 - INFO - Income: Median Household Income:$61,553
2025-04-03 18:54:59,509 - INFO - Employment Rate: Employment Rate:55.5%
2025-04-03 18:55:05,648 - INFO - Navigating to: https://www.bing.com/search?q=Franklin+County%2C+Tennessee+population+growth+rate (Attempt 1/3)
2025-04-03 18:55:08,693 - INFO - Searching Bing for population growth rate: Franklin County, Tennessee population growth rate
2025-04-03 18:55:08,851 - INFO - Page content loaded for Franklin County, Tennessee
2025-04-03 18:55:08,852 - INFO - Population growth rate result: 1.18%
2025-04-03 18:55:08,855 - INFO - --------------------------------------------------------------------------------
2025-04-03 18:55:08,855 - INFO - Processing county: Franklin County, state: Texas
2025-04-03 18:55:14,958 - INFO - Navigating to: https://data.census.gov/all?q=Franklin+County%2C+Texas (Attempt 1/3)
2025-04-03 18:55:19,423 - INFO - Scraping demographics for Franklin County, Texas...
2025-04-03 18:55:34,640 - INFO - Population: Total Population:10,359
2025-04-03 18:55:34,659 - INFO - Income: Median Household Income:$66,800
2025-04-03 18:55:34,679 - INFO - Employment Rate: Employment Rate:54.1%
2025-04-03 18:55:40,628 - INFO - Navigating to: https://www.bing.com/search?q=Franklin+County%2C+Texas+population+growth+rate (Attempt 1/3)
2025-04-03 18:55:43,444 - INFO - Searching Bing for population growth rate: Franklin County, Texas population growth rate
2025-04-03 18:55:43,581 - INFO - Page content loaded for Franklin County, Texas
2025-04-03 18:55:43,582 - INFO - Population growth rate result: 0.65%
2025-04-03 18:55:43,587 - INFO - --------------------------------------------------------------------------------
2025-04-03 18:55:43,588 - INFO - Processing county: Franklin County, state: Virginia
2025-04-03 18:55:48,532 - INFO - Navigating to: https://data.census.gov/all?q=Franklin+County%2C+Virginia (Attempt 1/3)
2025-04-03 18:55:52,562 - INFO - Scraping demographics for Franklin County, Virginia...
2025-04-03 18:56:04,562 - INFO - Population: Total Population:54,477
2025-04-03 18:56:04,588 - INFO - Income: Median Household Income:$68,348
2025-04-03 18:56:04,620 - INFO - Employment Rate: Employment Rate:53.1%
2025-04-03 18:56:10,796 - INFO - Navigating to: https://www.bing.com/search?q=Franklin+County%2C+Virginia+population+growth+rate (Attempt 1/3)
2025-04-03 18:56:13,864 - INFO - Searching Bing for population growth rate: Franklin County, Virginia population growth rate
2025-04-03 18:56:13,996 - INFO - Page content loaded for Franklin County, Virginia
2025-04-03 18:56:13,997 - INFO - Population growth rate result: 0.84%
2025-04-03 18:56:14,000 - INFO - --------------------------------------------------------------------------------
2025-04-03 18:56:14,001 - INFO - Processing county: Franklin County, state: Washington
2025-04-03 18:56:20,982 - INFO - Navigating to: https://data.census.gov/all?q=Franklin+County%2C+Washington (Attempt 1/3)
2025-04-03 18:56:25,077 - INFO - Scraping demographics for Franklin County, Washington...
2025-04-03 18:56:57,179 - INFO - Population: Total Population:96,749
2025-04-03 18:56:57,201 - INFO - Income: Median Household Income:$84,366
2025-04-03 18:56:57,225 - INFO - Employment Rate: Employment Rate:59.0%
2025-04-03 18:57:01,556 - INFO - Navigating to: https://www.bing.com/search?q=Franklin+County%2C+Washington+population+growth+rate (Attempt 1/3)
2025-04-03 18:57:04,443 - INFO - Searching Bing for population growth rate: Franklin County, Washington population growth rate
2025-04-03 18:57:04,548 - INFO - Page content loaded for Franklin County, Washington
2025-04-03 18:57:04,549 - INFO - Population growth rate result: 0.45%
2025-04-03 18:57:04,551 - INFO - --------------------------------------------------------------------------------
2025-04-03 18:57:04,552 - INFO - Processing county: Frederick County, state: Virginia
2025-04-03 18:57:11,561 - INFO - Navigating to: https://data.census.gov/all?q=Frederick+County%2C+Virginia (Attempt 1/3)
2025-04-03 18:57:15,672 - INFO - Scraping demographics for Frederick County, Virginia...
2025-04-03 18:57:42,926 - INFO - Population: Total Population:91,419
2025-04-03 18:57:42,947 - INFO - Income: Median Household Income:$92,640
2025-04-03 18:57:42,968 - INFO - Employment Rate: Employment Rate:63.4%
2025-04-03 18:57:47,567 - INFO - Navigating to: https://www.bing.com/search?q=Frederick+County%2C+Virginia+population+growth+rate (Attempt 1/3)
2025-04-03 18:57:52,291 - INFO - Searching Bing for population growth rate: Frederick County, Virginia population growth rate
2025-04-03 18:57:52,476 - INFO - Page content loaded for Frederick County, Virginia
2025-04-03 18:57:52,477 - INFO - Population growth rate result: 1.22%
2025-04-03 18:57:52,481 - INFO - --------------------------------------------------------------------------------
2025-04-03 18:57:52,482 - INFO - Processing county: Freeborn County, state: Minnesota
2025-04-03 18:57:57,378 - INFO - Navigating to: https://data.census.gov/all?q=Freeborn+County%2C+Minnesota (Attempt 1/3)
2025-04-03 18:58:02,434 - INFO - Scraping demographics for Freeborn County, Minnesota...
2025-04-03 18:58:13,603 - INFO - Population: Total Population:30,895
2025-04-03 18:58:13,641 - INFO - Income: Median Household Income:$69,012
2025-04-03 18:58:13,671 - INFO - Employment Rate: Employment Rate:59.7%
2025-04-03 18:58:17,578 - INFO - Navigating to: https://www.bing.com/search?q=Freeborn+County%2C+Minnesota+population+growth+rate (Attempt 1/3)
2025-04-03 18:58:20,659 - INFO - Searching Bing for population growth rate: Freeborn County, Minnesota population growth rate
2025-04-03 18:58:20,794 - INFO - Page content loaded for Freeborn County, Minnesota
2025-04-03 18:58:20,796 - INFO - Population growth rate result: -0.55%
2025-04-03 18:58:20,801 - INFO - --------------------------------------------------------------------------------
2025-04-03 18:58:20,802 - INFO - Processing county: Freestone County, state: Texas
2025-04-03 18:58:26,760 - INFO - Navigating to: https://data.census.gov/all?q=Freestone+County%2C+Texas (Attempt 1/3)
2025-04-03 18:58:30,887 - INFO - Scraping demographics for Freestone County, Texas...
2025-04-03 18:58:39,863 - INFO - Population: Total Population:19,435
2025-04-03 18:58:39,890 - INFO - Income: Median Household Income:$58,460
2025-04-03 18:58:39,923 - INFO - Employment Rate: Employment Rate:46.6%
2025-04-03 18:58:46,831 - INFO - Navigating to: https://www.bing.com/search?q=Freestone+County%2C+Texas+population+growth+rate (Attempt 1/3)
2025-04-03 18:58:51,145 - INFO - Searching Bing for population growth rate: Freestone County, Texas population growth rate
2025-04-03 18:58:51,265 - INFO - Page content loaded for Freestone County, Texas
2025-04-03 18:58:51,266 - INFO - Population growth rate result: 1.96%
2025-04-03 18:58:51,270 - INFO - --------------------------------------------------------------------------------
2025-04-03 18:58:51,271 - INFO - Processing county: Fremont County, state: Idaho
